e4460934 AFKDetection2
f0b6f573 OverlayHover
d300c4af OverlayLoc
8f16c514 OverlayOom
136e53a1 OverlayScene
534a0939 OverriddenFloatingTextTypes
700da2ae OverriddenToggles
c4b95c3d Override
da83e690 OverrideAffectsFlags
12ee7425 OverrideAnimation
12a17b4f OverrideBehavior
a24a62dc OverrideCenterButtonRegion
39e35e95 OverrideDuration
9e44c967 OverrideFillMeterOpponentColor
16eaefba OverrideFillMeterSelfColor
21741f14 OverrideFov
0e24cc07 OverrideIdleEffects
d227eb02 OverrideIdleParticles
07d955b9 OverrideMinimapCenterButtonRegion
4678b8f7 OverrideOnScreenName
96ae74c7 OverridePARColor
afc61f9b OverrideParams
ab325b24 OverrideQueryableAttackRange
6583bc71 OverrideSrcFolder
a04bd9bf OverrideSunSpecDirection
40e5a495 OverrideType
fdcc4eca Overrides
5a060901 OvershootDistance
2b77ba39 OvertimeBackgroundTopRight
118dbe5b OwnedIcon
f562af26 OwnedTrakey
40469c43 OwnerChampion
43c8c7b1 OwnerCondition
61cc66ee OwnerOnly
9f992dc1 PARFadeColor
e6179a4a PARHasRegenText
5cd011f2 PARIncrements
4644cba4 PARMaxSegments
f218f6ff PARPerLevel
95cb6076 PARRegenPerLevel
ccfa9440 PARType
b796acb9 PackAllDataIntoWadFile
2fa70ec7 PackmanagerData
809608b6 Padding
9980d8d6 PageButton
dee8167e PageDown
ce6bd23b PageLeftButton
857aeb96 PageLeftButtonDefinition
7125e498 PageRightButton
186d4ed9 PageRightButtonDefinition
b68efccf PageTemplateItemIconDefinition
4eb7126b PageUp
5a5786ce PaginateTraitButtonTemplate
88ca9d2d PaginateTraitsButton
736fde6a PaginationButtonBack
33dfc200 PaginationButtonNext
002f2b34 PaginationEasing
056df716 PaletteTextureAddressMode
34d8fac6 PaletteUAnimationCurve
44fd44cb PaletteVAnimationCurve
342e3765 PanToHqTimeSecs
43e53626 PanelBg
a76f8e16 PanelBgAltSide
16904044 PanelBgAltTop
5a313693 PanelScene
e9631655 PanelSceneHandle
c6f0e562 PanelTransition
01a7bc05 PantheonLarge
c685f569 PantheonSmall
a75595ed ParBar
35d8178d ParBarData
228067f5 ParHitRegion
6af15179 ParMeter
351a0029 ParMeterData
304ff962 ParRegenText
7c44cff8 ParameterData
42042493 ParameterName
537c5e0e ParametricMovement
4aa30cae ParametricMovementType
eacdfcfd Parent
dc65f8fe ParentInheritanceDefinition
e3fe3059 ParentList
c9d3f06a ParentMode
e8e0dd0b ParentScene
500d2d4c ParentTables
3044938a Parents
37d2fb01 ParticipantChampion
ceb2bf85 ParticipantLocation
8a8743bf Particle
92033d5a ParticleEffect
0419478b ParticleEffects
dd36a38c ParticleIntegratedUvRotateMult
22c3cf3e ParticleIntegratedUvScrollMult
368b3015 ParticlePreloads
676949a1 ParticlesShareRandomValue
e5032427 PartnerGroupBanners
1f558adc PartnerGroupColors
9a619bbc PartnerGroupPlacements
583da425 Parts
dd72c771 PartyChatChannelTra
3b793e8f PartyLeaderIcon
9497016a PassItemId
b698d01e PassRewardIcon
8d458494 PassRewards
f75e0a5c PassSubtitle
aa245e7f PassText
12ccc735 PassThroughParameters
a90621be PassTitle
a75d185e Passive
9fb86dc4 PassiveSpellAffectedByCooldown
0c180a7f PasswordText
3194f3df PathControllerMessageSizeLimit
dca93a3a PathHash
2dc3bb11 PathHashToSelf
a42ed7f4 PathTargetPosition
92f85d68 PathfindingLevelMovementRestriction
e4bf75ab PathfindingV2
7f81a49d PauseOnEnd
196ca4c4 PbrSunAdditionalScale
561de536 PcMixEvent
38e9f9ec PcMouseOffsetX
39e9fb7f PcMouseOffsetY
466dc3cc PcSplashPath
95b24ea2 PendingCountIcon
a6e1308d PendingIcon
3ee7119e PenetrationAppliesToTurrets
1cc466c2 PenetrationRecently
f5fc1d3a PerLocaleAdjustments
e59d6814 PerPixelUvsX
e69d69a7 PerPixelUvsY
5753b933 PercentMPPoolMod
38cc8288 PercentMPRegenMod
b779205d PercentOmnivampMod
1c17c0d1 PercentPhysicalVampMod
9f1386b1 PercentageChance
c3310cda PercentageFormatTraKey
3f9461ea PercentageHeadSamplesToDrop
f272fd2a PercentageTailSamplesToDrop
fe6efeb2 Percentages
a1336718 PeriodicFrequencySecs
aa2f85ea Perks
87b1d303 PersistentEffectConditions
a2de02e7 PersistentFloatChanges
04693c9a PersistentStealthEffect
0d4c0b82 PersistentThroughReconnect
071f3c1d PersistentVfxs
b60e6a51 PersistsThroughDeath
d31c70d2 PersonalBestIntroTime
ae38eee5 PhaseHitRegion
884f4289 PhaseIcon
8ec66f8e PhaseIcons
23756bf4 PhaseIndex
7f7172c6 PhaseLabel
e838bf01 PhaseOverrides
e1833fac PhaseShift
efcdfdd1 Phases
f1ed03d1 PhysicalDamage
9343f6f4 PhysicalDamageCritical
b821026a PhysicalLethality
4bfee116 PhysicalShieldBar
de421b66 PhysicalVampStat
deb3f6e7 PickDescriptionAppendTra
2c4a7c82 PickedVfxSystem
3f2fbb85 PillarBoxRatio
c44100de PillarBoxViewAspectRatio
695b5cd0 PinButton
68151ff1 PingAbilityIcons
1cc88c1d PingButton
879b2db9 PingCategories
59e0ab85 PingCategory
e7ce7ea1 PingCombinationRange
f96fee7c PingMuteButton
7201bb23 PingMuting
9db0ffe1 PingType
96c5d681 PingWheelClarityExploration
9eb8549d PipAvailable
96c6b2bd PipComplete
d2841bf9 PipGroup
5816f0ce PipOnIcon
edeec556 PipSpacer
f5e0c125 PipSpacer1
dd95e1c9 PipSpacerSamira
67f25899 PipTargetRect
0a1d364f Pips
1d43d244 PityThreshold
e2a922bf PlaceableName
84755cd5 Placeables
ebaf0995 PlaceholderCombatText
1c466e91 PlaceholderText
bfda5017 PlacementBanners
06286bb7 PlacementText
4d529c93 PlacementTextRight
75a1a58c PlacementTexts
e9bba393 PlainTextTooltipData
a2f9bba4 Planning
c00fa2dc PlanningPhaseTimeOutSecs
d37fa39a PlatformMask
2a454a76 PlatformTexturePath
c2cbd863 Play
5d5a384d PlayAgainButton
4d12bc08 PlayAgainButtonDefinition
74116245 PlayAnimChangeFromBeginning
3ea86858 PlayDanceAnimationButton
8ef629c9 PlayDuringTransition
b8421985 PlayGameButton
82b9c360 PlayGameButtonDefinition
7bf4b178 PlayGameButtonHint
8e058751 PlayIdleAnimation
40f8894e PlayJokeAnimationButton
e7b8a722 PlayLaughAnimationButton
3a57e7a3 PlaySpeedModifier
58012aad PlayTauntAnimationButton
7b29e906 PlaybackSpeedTextHandle
45787c1e PlaybookButton
5bc4a26c PlaybookHelpViewController
0c60a97b PlaybookIcon
70b44d20 PlaybookIconFrame
670e4623 Player1
680e47b6 Player2
38a3cb36 PlayerBuffsScene
5d13c4eb PlayerCardSwitcherLayout
388b9216 PlayerDebtText
65aa46ed PlayerFields
da3be09e PlayerForIcon
b3fa1319 PlayerFrameButton
df2e7464 PlayerFrameButtonFill
71ab9863 PlayerGoldIcon
e3d751e5 PlayerGoldText
013359d0 PlayerGrid
58de27c1 PlayerIcon
d0d30c2a PlayerMinion
dffc8083 PlayerName
8094eecb PlayerNameTextRanked
42b9373c PlayerNameTextUnranked
0077414c PlayerOffscreenAlphaValue
52a7b84e PlayerOffscreenTimer
b6f346eb PlayerOpponentTemplate
0e7569bc PlayerPerksStats
b2aff146 PlayerPlacementBanners
d5b6bcd3 PlayerPortrait
811e7e11 PlayerProfileButton
083093a2 PlayerProfileCategoryButtons
d7177733 PlayerProfileScene
4e7eddfd PlayerRankText
cf1f4912 PlayerRejectIcon
85c88168 PlayerScene
9ad5b45c PlayerSelfTemplate
88e8c28c PlayerSlot
82a180ab PlayerSlotChampion
12d98154 PlayerSlotData
f5c5c2fc PlayerSlotHeightReference
948f7edd PlayerSlotIcon
6a71e17e PlayerSlotIconFrame
000ae12f PlayerSlotNameData
8c45eb46 PlayerSlotRegionHandle
012e3eb9 PlayerSlotShroud
b454b363 PlayerSlotSplash
30423ebc PlayerSlotSplashUv
44e76bba PlayerSlotTitleData
856af76d PlayerSlots
4893610a PlayerTemplate
07624567 PlaysVo
c30f3060 PlusIcon
bc9567c6 Points
051cb889 Polygon
aab4104c PolygonDepthBiasEnable
52477462 PolygonVertices
c2c92932 Polymorphed
3023effb PopularIcon
d2202861 PopularItemsFilterButtonDefinition
b3e2f60e PopupHitRegion
c6247c5d PopupMessages
671c34c8 PopupViewController
5ec8778c PortalSegmentData
200eba5f PortalTransitionOffset
3018b0da Portrait
72b5176a PortraitData
41dc9e8b PortraitFrame
a64e4068 PortraitFrames
1de20879 PortraitGridItem
f2c13b77 PortraitIcon
0b358fc4 PortraitIconAssist
658b3c67 PortraitIconKill
b85bc3e0 PortraitIconPath
e824be60 PortraitIconShape
f489f73f PortraitIconSummoner
aa34e2a4 PortraitLayout
f6ef1749 PortraitPath
a07aab6f PortraitReference
7f3b5da6 PortraitRegion
558e874a PortraitScene
4e20b84b PortraitTimer
ab8f2359 PortraitTooltipRegion
76e1ca64 PortraitUiData
67b12a51 PortraitUv
d83f51f0 PositionBlackboardName
7fc11d39 PositionLocators
81402ed6 PositioningButton
b1aac116 PositioningData
9b63c72d PositioningHexVfx
2f32d923 PositioningIcon
881370a5 PositioningText
e0b29ef4 PositiveBuffs
8b376269 PostAttackMoveDelay
49d66b61 PostFxData
8f5774fc PostFxMaterial
7fe1fe95 PostFxPriority
e76606d7 PostGroupPaddingRegion
3ae84f43 PostScriptLeftElement
bc65845a PostScriptRightElement
0113a38e PostScriptTitleElement
3e7de951 PostStartModifiers
98195bc5 PostponeTargetSpellOrders
9386b547 PracticeToolDPS
db586aaf PracticeToolLastHit
49f84484 PracticeToolTotal
533b3cd8 PreArmoryVfx
0232d383 Prefab
ebf6f72a PreferBlndToGDS
10210ecf PreferLegacyClocks
06b76093 PreferNonDeterministicRandom
b3f182f6 PreferredOrder
2f483ea6 PreloadCharacters
00154906 PreloadData
6faefc1d PreloadResourceName
7b213e8e PreloadTextures
9b5982cb PremiumBgVfx
51802c17 PremiumFrameData
794ec41d PremiumText
76f8fa70 PremiumTitleTraKey
45cbd6de PrestigeCrestBase
9a05d1e0 PrestigeCrests
138e5c64 PreviewElementSource
53798b70 PreviewText
98850381 PriceText
a97790c4 PrimalFury
cb9f11d2 PrimaryAbilityResourceBar
df2a906d PrimaryMission
477ef394 PrioritizeTailSample
fbd79e70 ProbeA
fed7a329 ProbeB
e548412c Product
74634cc6 ProfileBackground
4e51b642 ProfileWidgetScene
2abbee1f ProgressBar
2766cb77 ProgressBarDelayTime
e507745d ProgressComplete
e418aa98 ProgressCompleteIcon
5468a177 ProgressCompleteVfx
a025590b ProgressFill
6a226480 ProgressIcons
09a942af ProgressMeter
acdc3f70 ProgressMeterBg
93adae79 ProgressMeterSegments
1be9a5d5 ProgressText
88620015 ProgressionId
29fdcf54 ProgressionTracks
99e6dbfe ProjectedTexture
097ed27f PromoBannerView
159dd1a8 PromoController
a2beea65 PromoDialogViewController
3f3b1eee PromoteAccountButton
d8d71d83 PromoteButton
d883bbe5 PropBoneName
52fd4a5b PropName
ccbbbcf8 PropNames
d6b302c8 Property
eb3bc846 PropertyDataMap
a819195c ProvisionalTextRight
fe99246d ProxyElement
12afd903 PublicName
013eec9f PullCost
efc505f6 PulseBackground
6256421a PulseEndColor
59eebc86 PulseNativeOffset
baf34791 PulseStartColor
9fa3719e PulseStartDelaySec
28f5e138 PulseTimeSec
1ea9b65b PurchaseButtonDefinition
437b9475 PurchaseFooter
0af05eda PurchaseGrid
6c0d487b PurchaseHeader
987dd59e PurchaseableVfx
37792a41 PurchasedItemExclusionItems
b2c87912 PurchasedOverlay
c92176ef PurchasesLoadingVfx
b1844566 PurchasesView
9bf0527a PushDistance
876c4a35 PushDuration
f4dfb8b8 QUEUE
47704df2 QualitySetting
e6fad853 Quanitity
6efa5b3f QuantityText
12682a3e QuantizationScale
cdbc1b2a QuestComplete
dba6febb QuestLingerDurationSec
a2bf8c3e QuestName
58ba3598 QuestObjectiveList
0b13c31a QuestReceived
ca1d9872 QuestTrackerFailureColor
24eb55a3 QuestTrackerOngoingColor
2f02af61 QuestTrackerSuccessColor
bf194af9 QuestsVisibilityKey
4ada17a4 QueueIconElementClicked
ce96bffc QueueIconElementDefault
021eaf8b QueueIconElementHover
f221c7d2 QueueIconElementInactive
bd29d956 QueueIdTitleTraKeys
71378d8b QueueSelectDisplaySlots
0ffd4ef0 QueueType
1167e6cb QueueTypeToGameInviteIcon
19f9c54e QueueTypeToSourceTierIcons
434952b4 QuickBuyData
61e9d8d8 QuickBuyIconDefinition
2f11f1cb QuickCastButtonPos
c11f858d QuickbuyBootsData
bcda38ac QuickbuyConsumablesData
a0dcad96 QuitButton
51b70b0f QuitButtonDefinition
ceb9f0e4 RadialBackdrop
36779387 RadialButtons
115f9403 RadialEffect
4ada0ec6 RadialElement
8adc7cce RadialExpBar
cd810dff RadialOverlays
20f6e8fd RadialTotalDamageValueText
1c6c7513 RadiantItemButton
67282199 RadiantItemTag
7eb2af0c Rage
8982f06e RandomLoadoutButton
783217ca RandomWeight
fadc0cd2 Range
4cb7363a RangeButton
074e7fb1 RangeHexVfx
96c753d9 RangeText
51d9c2fa RangeTextTra
5120063b RangeValue
158508fb RangedResult
bf51f61a RankAndRatedTraKey
20404526 RankIconData
36cd05cf RankIcons
a38f5021 RankOnlyTraKey
ded25f4d RankPips
9ea4e8e0 RankText
f768ea78 RankTextLine2
526e6e0d RankToFormationMap
5f4b2951 RankedBackgroundTexture
628e91bc RankedCrestBase
89aa9aac RankedFrames
319c2c56 RankedInfo
7576b5b6 RankedInfoButton
0d56fd85 RankedInfoText
a8f5fd34 RankedRegaliaLevelText
cb825566 RankedTierVfx
9970ba55 RankedTooltipTraKey
ceaaf0ee RankedTraKey
14979116 RankedType
c5b8b568 RankingToBannerMap
723d6f91 RankingToCrestEntryMap
0bb5fffe RareGameIcon
d029f9a7 RareGameIconFull
6af83b9b RareGameIconLit
97d9b2ce RareGameIconUnlit
1be0ba27 Rarity5Vfx
9c574851 Rarity6CostHealthVfx
d3ad3028 Rarity6Vfx
33064c6a RarityFrameCommon
45172fe2 RarityFrameEpic
c55abad0 RarityFrameLegendary
96867f27 RarityIcon
49ba713c RarityIcons
d75fac87 RarityUnderlays
388a537c RatedIconData
b726620c RatedIconLoadingVfx
8ecd9248 RatedIconVfx
ee713aa5 RatedIcons
daefaa5a RatedLoadingIconVfx
72c4914b RatedOnlyTraKey
311de77a RatedText
5c1482e8 RatedTierIcon
b06a57fd RatedTierLocKeys
fc4d2126 RatedTierSourceIcons
8af6ed76 RatedTierText
c4ecb642 RatedTierTraKeys
bb14a627 RatedTierVfx
a22c7f48 RatedTiersLocKeys
d4751353 RatedTiersTraKeys
f2891050 Rating
5b1fd3c2 RatingToBadgeMap
c801928c RatioType
0ae9687e RawRange
665a0a9c ReadyCheck
d1248770 ReadyCheckAcceptButton
a5d8d968 ReadyCheckAcceptVfx
82eb70fe ReadyCheckDeclineButton
4178b606 ReadyCheckDeclineVfx
e1128817 ReadyCheckTimerVfx
c3b3430a RecFallbackMapId
51a18bc3 RecFallbackModeName
5ab9b659 RecItemCardDefinition
0f8310aa RecItemCardTagScale
0d71bb59 RecItemCommonlyBuiltSlotDefinition
9cfe3142 RecItemSlotsDefinition
9ee69c19 RecItemsOnServer
b837c165 RecItemsSwaps
e9d017b2 RecOverrideItem
c561f8e9 RecOverrideSmiteStartingItems
897c69b7 RecRoleSwaps
5933da7e RecSpellRankUpInfolist
5e6e4063 RecSpellRankUpInfos
d4402d3c ReceivedMessageColor
7722a5c2 RecentlyChangedIcon
5a4e3636 RecipeGroup
30145a7e RecipeHintButton
073ce2a6 RecipeHintTraKey
8dcbab01 RecipeItems
72b36ecf RecipientChampion
f931aa40 ReciprocityButton
409b10ec ReciprocityOverlay
3f9a5b28 RecommendationIcons
7cddeb87 RecommendationTags
64806c29 ReconnectScriptsWhilePaused
593058cc Record
c1066add RecordingActiveMessage
36f8bc64 RecordingCompleteToPathMessage
8b535821 RecordingErrorMessage
eae44d07 Rect
026d560b RectLayerName
a27d84d4 RectSourcePSDFilename
6240fc33 RectSourceResolutionHeight
df3f6504 RectSourceResolutionWidth
7f8fc16d RedSkin
0c263131 RedTeamElementSelectedColor
af1fcb6f RedeTeamElementUnselectedColor
9ae7a82d RedeemTrakey
92fc4077 ReduceClientCameraReplication
d62df07c ReducedBoneSkinning
caa4adcf ReflectionFresnelBlue
cf0fb7aa ReflectionFresnelGreen
25e2e9fa ReflectionFresnelRed
71993a70 RefreshButton
5b720329 RefreshCost
d8e77c8a RefreshCostText
402b0b1c RefreshCountText
886b33d1 RefreshOverlayVfxSystem
afebc682 RefreshTextColor
d3f22f32 RefreshTextDisabledColor
72f38b69 RefreshVfxSystem
de649ff0 RefundBodyText
0c68ec0f RefundButton
83e52e30 RefundTitleText
4e9df72e Regalia
021066de RegaliaTrim
e84fb211 RegenText
031afe7d Region
2da963dd RegionBoundaryConfig
22b028fd RegionData
c2644f75 RegionGroups
89123f7e RegionName
3e976b10 RegionPortals
67eaeb5b RegionTag
66114c0e RegionTra
66109013 RegionalLogoMapping
f17df00a Regions
6daeba42 RegionsDisabled
2572b807 RegionsEnabled
0801d0f8 RegularUpdateClock
700e8986 RejectButton
d31eb175 RejectCount
2129c616 RejectCountBg
e663cb60 RejectCountIcon
dddd6443 RejectCountPlayerBg
d91c9e73 RejectIcon
b9208fa6 RekindledEffectElement
1650c13b Relationship
409c1823 RelationshipType
f36dc80c RelativeDisplayTime
3ae03ba3 RelativeIndex
76d25cd2 RelativeOffset
32f745b1 RemakeText
cd92a830 RemoveFriendIcon
f762be03 RemoveNullRepMrgTemp
7aa0fed6 RemoveOnPopCharacterData
f862632b RemoveOnPushCharacterData
150b9c4d RenderAtElementLayer
5a4c5648 RenderComponent
4c99d37d RenderInfo
c2ad8ed4 RenderMiniMapToTexture
27ec5868 RenderParticlesAfterDestroy
b2cd2dd5 RenderRegion
3bf05b38 RenderUIPingMenu
d99ba82a Repeat
c5beefc1 RepeatLevels
593032d8 RepeatRate
9d6cbf5d ReplayEventLineBaseIcons
7888612f ReplaySlider
d921c2c0 Replicated
84e50169 Replication
6e91426f ReplicationRule
65449e99 ReportBone
041ec0e6 ReportCheatingButton
d0363374 ReportIntentionalFeedingButton
7c2f7832 ReportLeavingTheGameButton
7654b55d ReportModalAnchor
01357eca ReportNegativeAttitudeButton
e9427229 ReportOffensiveNameButton
03cafaeb ReportVerbalAbuseButton
40d43c67 RequiredChampion
55783ab4 RequiredItems
06e605bc RequiredLocations
adbac8f0 RequiredRole
5c92b7f2 RequiredStat
aca5b9b4 RequiredStatFormula
754cdce2 RequiredTeamMatches
2e1c1e9b RequiredUnitProperty
37985b59 RequiresAlienware
7b98ffdd RequiresMrtSupport
812748a2 RequiresShaderModel3
8f1c5d53 RerollButton
729fcd9b RerollButtonData
233388c5 RerollButtonReminderVfxHandle
92e71215 RerollButtonStyles
62a6f594 RerollButtonText
ce299ebb RerollButtonTextColor
83ae87a3 RerollButtonTextDisabledColor
9c75b4da RerollButtonTextHandle
5ff2047e RerollClickDefaultVfx
5069540f RerollClickElement
25e415d7 RerollCostTextHandle
5dcd7177 RerollTraitCounter
bb1f8190 RerollTraitCounterText
a9390969 RerollTraitData
3e548dfb RerollTraitLastCombatActive
30327152 RerollTraitName
af2d4293 RerollTraitShouldShow
c93009e4 ResetFlashFx
663c338a ResetFlashFxAttention
e68ccb2e ResetOnEnd
76208c51 ResetTimer
f79bcddf ResetToBaseSpeed
35b3c516 ResistBorders
b11c9c1f ResistData
f1b323f1 ResistVisualization
88f6a038 ResizableBackdrop
242fb394 ResizableEnemyBackdrop
58322317 ResizeDragRegion
d8e2be38 ResizingBackdrop
a301d674 ResolveState
1f4dd8bb ResourceBars
ef3a0f33 ResourceResolver
676de3d4 RespawnDelaySecs
98155aac RespawnPoints
ad17ba74 RespawnTimer
b9355f63 RespawnTimerText
95b7cd25 RespoitionMovementTime
fbed4d38 RestoreDefaultsHitRegion
be61dfc0 RestoreLuaStackAfterException
55d2cdb6 RestrictedBuffName
0e94db68 RestrictionIcon
0a377624 Result
3adfaffb ResultGridItem
61634c45 ResultIcon
75a116d5 ResultModifier
c08605a8 ResultRegion
c47e903c ResultScene
8a8c3873 ResultText
71220dbd ResultTransitionScene
62e49924 ResultVerticalTransitionTime
5e3d1c98 Resurrecting
813bb92d RetryButton
93ee4daa RetryFailedSpellLoad
894727e2 ReturnSuccess
e71097c1 RevealEffect
8d90f938 RevealEvent
16ba2823 RevealFlags
883d0519 RevealPriorityEffect
4255c7d1 ReverseDirectionalTipElements
3cedacb1 ReverseScale
5536e62e RewardAsset
66cd937a RewardBackground
c034af02 RewardBannerDurationSecs
650b36b5 RewardBannerTransitionOut
578106f8 RewardBars
bea92ccf RewardDayText
48d0a28b RewardFrame
b1be4e53 RewardHitRegion
698fa777 RewardIcon
3cca8edc RewardIconFrame
9c572ea4 RewardLayout
994161a7 RewardNumber
a3b20a4f RewardNumberDisplay
9a11d8ca RewardReadyPip
16021a23 RewardReadyVfx
a2fcf0a1 RewardRecipient
715da9a6 RewardRegion
ac8ff38b RewardSoundEvent
5a84f4d1 RewardText
73b81f0e RewardTexturePath
cf691092 RewardTrakey
c77981b1 RewardsHintMessage
e7def870 RewardsMeter
86a69e37 RewardsMeterAnimEaseType
dc1d621e RewardsMeterAnimTimeSecs
9b3993b2 RiftHeraldCampName
d43d2913 RiftHeraldGoldValue
c2b28e45 RiftHeraldIcon
960f228e RiftHeraldScore
d9ecc0a5 RiftHeraldUpdate
2c09f8fd RiftHeraldValue
35400ee4 RightBias
d4ab6161 RightBlackBar
7a865b10 RightIcon
eea7d7ea RightOffset
8d7fe1ae RightPhaseIcons
81830c20 RightPlayer
86cae8b3 RightScene
8f77a96a RightValue
7ab8b646 RmaStaticLightGridIntensityScale
9cf064e5 RmaStaticLightGridTexturePath
bcc87490 RoleToCheck
b4d81627 Roll10Button
5ca6f7d0 Roll10Text
d9777a69 Roll10TextClicked
494e73ac Roll10TextDisable
80e72109 Roll1Button
d34f2c66 Roll1Text
cbe58697 Roll1TextClicked
bb5bf1ae Roll1TextDisable
9aa2fc4c RollForCriticalHitResult
210ea29e RollOutEvent
a55a6b7c RollOverEvent
b0269b5f RolloverProtectionButton
9f409b47 RolloverProtectionTraKey
ccd7fbbd RootArrowCollapsedTexturePath
aff57d21 RootArrowExpandedTexturePath
bbf7c1da RootNodes
8b0cfc93 RootScene
63025e38 RootSkin
1418f849 RootSpell
b545cd5f RootTable
a0c57a4c Rooted
eefb990f RotateWithSpline
40284a0e RotatingFrame
0ecf560a RotationAxis
c1888b8c RotationForward
cc87b8ae RotationPerSecondInDegrees
cb4451d3 RotationSmoothing
bcd36c7f RotationThrottler
fe57aadd RotationalShopItemData
195a9c57 RoughnessMetallicAoTexture
eb302eba RoundDamage
4b7703b3 RoundLabel
352a241c RoundLabelTra
a1a8bf5a RoundNumber
a607bda2 RoundPlacement
d9c91ded RoundStateIcon
e5ffa4a9 RoundTemplate
2f1a04cc RoundText
b7b53758 Rounds
440e1d7b Row
545758a8 RowButtonColumn1
57575d61 RowButtonColumn2
590bd78c RowHorizontalAlignment
fd31cbcb RowLabelColumn0
bbd94716 RowVerticalAlignment
2a37b398 Rows
7344f79e RuleId
d278219f RunOnce
b4b9db47 RunPlaybackSpeedForTransitions
b6fd2589 RuneBerserkRefactorsOn
91fc65eb RuneDamageIconTextureName
648593fc RyzeLarge
cda88c14 RyzeSmall
5d26f54f SAMPLER
50cfbf04 SamiraStyleEmpty
89ec83f2 SamiraStyleLarge
42fac9b8 SamiraStyleMedium
606b8486 SamiraStyleSmall
1fd670cc SampleQuality
9a8c9615 SampleRadius
cf33bdd7 SamplerData
dacd361e SarBar
ecc35e4b SarPips
24266a82 SarText
1266affc SaveButton
aeebcbdd Scalar
8625bf52 ScaleBirthTranslationByBoundObjectSize
07996271 ScalePlaySpeedNameAnimation
39d6e480 ScalePlaybackSpeedReferenceDuration
ee7cd89a ScalePlaybackSpeedToDuration
ba02f116 ScaleSunShadowIntensity
22a99fe3 ScaleTiming
a02e81c2 Scaling
55e4bf6c ScalingConfig
36799892 ScalingData
61082251 ScalingTagKey
2063cb13 Scene
b08b3138 SceneButtons
61a1934d SceneChat
4c65dbfd SceneChatChannelSelectView
8284ebb3 SceneChatTextArea
bc8c4eed SceneChatTextEditBg
aae83c5b SceneData
fd920198 SceneDivider
cc5d06d5 SceneHandle
09ea9c93 SceneIcons
bd81c797 SceneLink
514777e7 SceneOptions
88635bfb SceneRegion
0b0dab8f SceneRoot
ef8b25c1 SceneTemplate
3c942365 SceneTexts
8fcafd84 SceneToScissor
e0184cdc SceneTransition
e9484e15 SceneTransitionElements
87ef0b13 SceneTransitionIn
8570b380 SceneTransitionOut
28673f60 SceneViewPane
be2af3eb Scope
d22f9095 Score
788c1f81 ScoreDarkStar
9678119d ScoreLineUi
21de82da ScoreProject0
22de846d ScoreProject1
75538f6e ScoreText
605b77ad ScoreUnderlay
25342e1a ScoreboardDisabledIcon
4b359e39 ScoreboardEnabledFinalIcon
5404b321 ScoreboardEnabledIcon
0363c399 ScoreboardScene
05a0fe79 ScoreboardTeamScoreTypes
9636b600 ScoreboardTimer
cdaaa286 ScoreboardVisibilityKey
454943b7 ScreenFade
631b482e ScreenOffset
203e6faa Script
d2538e5a ScriptData
88668caa ScriptDataObjectLists
ebb7c246 ScriptEvent
13e3455e ScriptFunction
69400df7 ScriptHistoryIsAStack
dcb68071 ScriptName
54a5eeef ScriptedThresholdTypes
1d341a57 SearchBlockMain
6b16e5d8 SearchClearTextIcon
d5cdd657 SearchEnableArea
3c99e7ed SearchIconDefinition
91151563 SearchInputEdit
2a7c3854 SearchInputEditDisabledText
